,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
31,AdityaT19072923,"अधर्म का नाश हो, धर्म की जय हो. प्राणियों मे सदभावना हो, विश्व का कल्याण हो. सनातन धर्म की जय हो,हर हर महादेव.",Noida ,55,35,1318,7,"#more #Facts #Lakhimpur #LakhimpurKheriViolence #लखीमपुर_में_राजनैतिक_गिद्ध #लखीमपुर_खीरी @ndtv @priyankagandhi @RahulGandhi @samajwadi @INCIndia #reporters  #Noida #Delhi 
#SainikViharMandal 
#सैनिकविहारमंडल 
#BJPNOIDAITTEAM 
#BJPnoidaIT 
#BJP4UP 
#BJP4IND 
#SupremeCourtOfIndia https://t.co/S3u3uEkotb","['more', 'Facts', 'Lakhimpur', 'LakhimpurKheriViolence', 'लखीमपुर_में_राजनैतिक_गिद्ध', 'लखीमपुर_खीरी']"
32,Soniya82525569,"Artist/Entertainer/Foodie
Mx taka tak id - soniyabhardwaj1
Instagram id soniyabhardwaj",,19,0,15,5,"तथ्य आधारित उत्तर/टिप्पणी की उम्मीद !
 @MamataOfficial @bhupeshbaghel @RakeshTikaitBKU @CHARANJITCHANNI

#लखीमपुर_में_राजनैतिक_गिद्ध #ArrestMurderer_MonuMishra #सचिन_पायलट #Nawab_Malik #Palghar  #RelianceJio #kawardha #GhaniFirstPunch #Kashmir #HumDoHamareDo #chattisgarh https://t.co/N6q3ML07Ui",[]
33,haleemK30537141,King khan,,1,0,3,1,"लखीमपुर खीरी के बाद अब नारायणगढ़ में पुनरावृत्ति...  संयोग है या प्रयोग ? 
#लखीमपुर_में_राजनैतिक_गिद्ध 
#लखीमपुर_किसान_नरसंहार 
#नारायणगढ़ 
#BJP_KillerOfFarmers 
#KisanAndolan https://t.co/JJjnf21fJy",['लखीमपुर_में_राजनैतिक_गिद्ध']
34,NagendraNathM16,,,547,156,5702,27,"Say loudly

#लखीमपुर_में_राजनैतिक_गिद्ध 
#लखीमपुर_में_राजनैतिक_गिद्ध

@YogiDevnath2 #लखीमपुर_में_राजनैतिक_गिद्ध https://t.co/LqcNYaStNY","['लखीमपुर_में_राजनैतिक_गिद्ध', 'लखीमपुर_में_राजनैतिक_गिद्ध', 'लखीमपुर_में_राजनैतिक_गिद्ध']"
35,YogeshK31583716,hardworking a sweet fruit 🍑 of happily life,,2179,1852,37435,27,"Say loudly

#लखीमपुर_में_राजनैतिक_गिद्ध 
#लखीमपुर_में_राजनैतिक_गिद्ध

@YogiDevnath2 #लखीमपुर_में_राजनैतिक_गिद्ध https://t.co/LqcNYaStNY","['लखीमपुर_में_राजनैतिक_गिद्ध', 'लखीमपुर_में_राजनैतिक_गिद्ध', 'लखीमपुर_में_राजनैतिक_गिद्ध']"
36,YogeshK31583716,hardworking a sweet fruit 🍑 of happily life,,2179,1852,37435,34,"लखीमपुर जाने वाले गिद्ध.. कवर्धा (कबीरधाम)  छत्तीसगढ़ भी जायेगें)?
नही.... 
क्यों.. ?
क्योंकि वहां अभी कोई लाश नही गिरी.. 
और गिद्धों को लाश चाहिए.. 

#लखीमपुर_में_राजनैतिक_गिद्ध https://t.co/cbexV5usLo
#लखीमपुर_में_राजनैतिक_गिद्ध
@YogiDevnath2 @beingarun28",[]
37,vagsinghpurohit,🙏 हर हर महादेव @narendramodi जी और @RSSorg @myogiadityanath जी को फॉलो करते है हम #जय_श्रीराम 🙏 बीजेपी प्रवक्ता @VHPDigital @vikramsingh2056,jalore india भारत,2407,3780,97507,1,"#राकेश_टिकेट जैसा चाटुकार कही नही देखा लखीमपुर में मरने वालो को में किसान नही मानता जैसी करनी वैसी भरणी
#लखीमपुर_में_राजनैतिक_गिद्ध 
@RahulGandhi 
@priyankagandhi",['राकेश_टिकेट']
38,Ankitaulakh,,"New Delhi, India",29,5,75,204,"सिर्फ नाक ही गिद्ध जसीै नहीं है बल्कि मन भी गिद्ध जैसी है l 
Guess whom ? 

#लखीमपुर_में_राजनैतिक_गिद्ध https://t.co/eHYPL904FK",['लखीमपुर_में_राजनैतिक_गिद्ध']
39,R_P_SinghBJP,"*डिग्रियाँ तो शैक्षिक ख़र्चों की रसीदें मात्र हैं,*
*वास्तविक शिक्षा तो वही है,*जो 
*आचरण से झलकती है।।*( IT CELL& S.M)
*https://t.co/Wulhz9YJ0W (Ag)*University of Allahabad","Raipur, Chhattisgarh ,India",6474,6328,2278,42,"पालघर में मारे गए 2 साधुओं को देखने कोई विपक्षी नहीं गया और लखीमपुर में माहौल खराब करने के लिए सब बिलबिला रहे हैं?

राजनैतिक गिद्ध चाहे कितने भी षडयंत्र रच ले लेकिन
2022 मे आएंगे तो योगी जी ही...

#लखीमपुर_में_राजनैतिक_गिद्ध 

@AAOLion @Hb_o12
@PSSS0005 @psisodiya7 @R_P_SinghBJP https://t.co/VXcHCmZGHn",[]
40,Vx5P5Po3sEw4cKB,"Psychologist
    जय सनातन
       🙏🇮🇳🙏",,812,640,6247,42,"पालघर में मारे गए 2 साधुओं को देखने कोई विपक्षी नहीं गया और लखीमपुर में माहौल खराब करने के लिए सब बिलबिला रहे हैं?

राजनैतिक गिद्ध चाहे कितने भी षडयंत्र रच ले लेकिन
2022 मे आएंगे तो योगी जी ही...

#लखीमपुर_में_राजनैतिक_गिद्ध 

@AAOLion @Hb_o12
@PSSS0005 @psisodiya7 @R_P_SinghBJP https://t.co/VXcHCmZGHn",[]
41,anilrajbhar2,"I love nature and plant science,  spreading knowledge about nature conservation. Nature photography is one the passion. 
National interest above all.",mumbai,990,1413,118646,316,"मेरे साथ लिखो 🚩

I TRUST YOGI JI 🚩

#लखीमपुर_में_राजनैतिक_गिद्ध",['लखीमपुर_में_राजनैतिक_गिद्ध']
42,_old_delhi__,"DM में AC की सुविधा नहीं है, न ही कोई किचन,बाथरुम,बैड रुम,ड्राइंग रुम की व्यवस्था है..... 
मेरे #TW #Likes में मिलेगे",,307,9808,439003,42,"पालघर में मारे गए 2 साधुओं को देखने कोई विपक्षी नहीं गया और लखीमपुर में माहौल खराब करने के लिए सब बिलबिला रहे हैं?

राजनैतिक गिद्ध चाहे कितने भी षडयंत्र रच ले लेकिन
2022 मे आएंगे तो योगी जी ही...

#लखीमपुर_में_राजनैतिक_गिद्ध 

@AAOLion @Hb_o12
@PSSS0005 @psisodiya7 @R_P_SinghBJP https://t.co/VXcHCmZGHn",[]
43,rajeevrana1,"B. E. (Mech) मेरी ट्वीट्स को RT करते रहिये, धर्म-अधर्म के युद्ध मे जो लोग तटस्थ रहते हैं वो अधर्म का ही साथ दे रहे होते है. #Justice_For_RajeevRana M9321296940","Mumbai, Meerut",18412,19172,208059,42,"पालघर में मारे गए 2 साधुओं को देखने कोई विपक्षी नहीं गया और लखीमपुर में माहौल खराब करने के लिए सब बिलबिला रहे हैं?

राजनैतिक गिद्ध चाहे कितने भी षडयंत्र रच ले लेकिन
2022 मे आएंगे तो योगी जी ही...

#लखीमपुर_में_राजनैतिक_गिद्ध 

@AAOLion @Hb_o12
@PSSS0005 @psisodiya7 @R_P_SinghBJP https://t.co/VXcHCmZGHn",[]
44,VinayRatanBjp4,सह संयोजक सोशल मीडिया विभाग भाजपा महानगर अलीगढ़,"अलीगढ़, भारत",159,35,2245,2,"जितने भी नेता लखीमपुरी जा रहे है, उन सभी से अनुरोध है कि आज और कल कश्मीर में छ: लोगो की हत्या कर दी गई हैं। कृपया आप कश्मीर का भी रुख करे।
और ऐसे नेताओं से अनुरोध है िक पंजाब और छत्तीसगढ़ के सीएम से 50-50 लाख रु इन परिवारों को भी दिलवाए।
#लखीमपुर_में_राजनैतिक_गिद्ध 
#BJP4UP",[]
45,AmandeepOhlyan,,"Chandigarh, India",4,2,101,2,#लखीमपुर_में_राजनैतिक_गिद्ध https://t.co/6oUlo2Qjv1,['लखीमपुर_में_राजनैतिक_गिद्ध']
46,Ms_king_leo,Official Handle||Follower of Almighty lord Rama||Mission Akhnd Bharat||Hindustan meri Jaan||🗣️पे सिरफ🥇 नाम🙏🌹जय सिया-राम🌹🙏,"New Delhi, India",143,27,793,204,"सिर्फ नाक ही गिद्ध जसीै नहीं है बल्कि मन भी गिद्ध जैसी है l 
Guess whom ? 

#लखीमपुर_में_राजनैतिक_गिद्ध https://t.co/eHYPL904FK",['लखीमपुर_में_राजनैतिक_गिद्ध']
47,anukansal19711,,,729,250,4815,204,"सिर्फ नाक ही गिद्ध जसीै नहीं है बल्कि मन भी गिद्ध जैसी है l 
Guess whom ? 

#लखीमपुर_में_राजनैतिक_गिद्ध https://t.co/eHYPL904FK",['लखीमपुर_में_राजनैतिक_गिद्ध']
48,BuzzFlappy,,,3,0,13,43,#लखीमपुर_में_राजनैतिक_गिद्ध https://t.co/U0UldRovdZ,['लखीमपुर_में_राजनैतिक_गिद्ध']
49,BuzzFlappy,,,3,0,13,36,"#लखीमपुर_में_राजनैतिक_गिद्ध
ये गिद्ध से खतरनाक लोग हैं जरा संभल के https://t.co/qiCb9PEfUK",['लखीमपुर_में_राजनैतिक_गिद्ध']
50,Ameresh2Mishra,,महादेव की नगरी काशी ,2377,2112,30027,1,"@82N_awasthi @its_vandana1 @iaka101 @sadhvi_1 @Neha88250 @Arpita52940971 @JainKiran71 @dreamgirl20201 @Rashi_10k @krtika_raj @_See_ma_ @UmaMish10754235 @rgpateltarak999 @GitaKum52950779 @AaDiGuRu01 @Anika_MaM @Anika09681909 @CP9109 @R_I_T_U_1 @sharadaThapa6 Follow me for follow back. #lakhimpurkhiri_sabut 
#लखीमपुर_के_गिद्ध #लखीमपुर_में_राजनैतिक_गिद्ध https://t.co/06WzEeCjmw",[]
51,jvashistha1612,PRO-COMMUNICATION HACKER Buddha by soul; Naive by social fabric; Human by heart; Wanderer by thoughts. Belief: If U want to be Happy-BE!,Vijayanagar Kingdom,426,487,3311,0,"#JusticeForLakhbirSingh
#लखीमपुर_में_राजनैतिक_गिद्ध 
#लखीमपुर
#लखीमपुरखीरी 
#किसानों_के_वेश_में_आतंकवादी 
#किसान_नहीं_हत्यारे_हैं 

@narendramodi @AmitShah 
@AmitShahOffice 
@BJP4India 
@RSSorg 
@PMOIndia
@ndtv
@republic https://t.co/JvGLU1BX8d","['JusticeForLakhbirSingh', 'लखीमपुर_में_राजनैतिक_गिद्ध', 'लखीमपुर', 'लखीमपुरखीरी', 'किसानों_के_वेश_में_आतंकवादी', 'किसान_नहीं_हत्यारे_हैं']"
52,Bholekediwane,No Pain No Again,"Madhya Pradesh, India",371,413,4609,1,"सिर्फ नाक ही गिद्ध जसीै नहीं है बल्कि मन भी गिद्ध जैसी है l 
Guess whom ? 

#लखीमपुर_में_राजनैतिक_गिद्ध https://t.co/OxbBUDmcDT",['लखीमपुर_में_राजनैतिक_गिद्ध']
53,iRamVerma,"Nation First 🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻
Social Worker || Nationalist || Bhartiya Janta Party Supporter @Bjp4india & @Narendramodi Ji @AmitShah Ji @Chouhanshivraj Ji","Indore, Madhya Pradesh India",563,614,8640,1,"सिर्फ नाक ही गिद्ध जसीै नहीं है बल्कि मन भी गिद्ध जैसी है l 
Guess whom ? 

#लखीमपुर_में_राजनैतिक_गिद्ध https://t.co/OxbBUDmcDT",['लखीमपुर_में_राजनैतिक_गिद्ध']
54,padamraj1010,सनातनी हूं,"Pondicherry, India",78,4,11,204,"सिर्फ नाक ही गिद्ध जसीै नहीं है बल्कि मन भी गिद्ध जैसी है l 
Guess whom ? 

#लखीमपुर_में_राजनैतिक_गिद्ध https://t.co/eHYPL904FK",['लखीमपुर_में_राजनैतिक_गिद्ध']
55,UsmanMalikINC,"VICE PRESIDENT Boisar Assembly CONGRESS Committee ( Vasai Virar District Congress )  @BoisarINC131   VICE PRESIDENT DIST PALGHAR   
 

 ( JAI HO FOUNDATION )",Nallasopara Maharashtra India ,2740,3207,233,6,"आज पूरे महाराष्ट्र मे सभी जगहों पर दुकान कामकाज बंद करने का अहवान किया गया बोईसर विधानसभा कॉंग्रेस कमेटी के सभी पदाधिकारी के द्वारा कार्य में हर एक #Saksham व्यक्त ने कदम से कदम मिलाकर हिस्सा लिया। #लखीमपुर_में_सरकारी_गुंडाराज 
#लखीमपुर_में_राजनैतिक_गिद्ध 
#लखीमपुर https://t.co/LTlSM0is9Z",[]
56,SHANTIBHANDARI2,THEY ONLY LIVE WHO LIVE FOR OTHERS,"chennai,india",826,31,534,1,"राहुल और प्रियंका किसानों का इतना ख़्याल क्यूँ न रखें? उनके घर में वाड्रा के रूप में हरियाणा और राजस्थान का सबसे बड़ा किसान है। एक बार प्रियंका जी को U.P. से जिता के तो देखो, वो यहाँ का भी सबसे बड़ा किसान हो जाएगा। जानें क्यूँ लोग उन्हें  #लखीमपुर_में_राजनैतिक_गिद्ध बोल रहे हैं?",[]
57,shyamsundar_n,,,73,26,5593,5,#गिद्धों_छत्तीसगढ़_जाओ #लखीमपुर_में_राजनैतिक_गिद्ध #लखीमपुर_के_गिद्ध https://t.co/8kcnIJnS5q,"['गिद्धों_छत्तीसगढ़_जाओ', 'लखीमपुर_में_राजनैतिक_गिद्ध', 'लखीमपुर_के_गिद्ध']"
58,Malik8882503511,Nationalist,,14,13,727,4,It’s trending  … #लखीमपुर_में_राजनैतिक_गिद्ध  #BJPNoidaIT https://t.co/Bwpafsypr1,"['लखीमपुर_में_राजनैतिक_गिद्ध', 'BJPNoidaIT']"
59,AnujKodesia,,भारत,677,200,11628,0,"@WarNishant और वो फर्क सिर्फ #नकली_गांधी_के_असली_गुलाम ही बता पायेगा...

#नकली_गांधी_के_नकली_किसान
#नकली_किसान_असली_भेड़िये 
#लखीमपुर 
#लखीमपुर_में_राजनैतिक_गिद्ध
#लखीमपुरखीरी","['नकली_गांधी_के_असली_गुलाम', 'नकली_गांधी_के_नकली_किसान', 'नकली_किसान_असली_भेड़िये', 'लखीमपुर', 'लखीमपुर_में_राजनैतिक_गिद्ध', 'लखीमपुरखीरी']"
60,Parulrawat17,Nationalist,,38,11,577,3,"योगी जी 24 घंटे में लखीमपुर के गिद्धों का सफाया कीजिए।

#लखीमपुर_में_राजनैतिक_गिद्ध",['लखीमपुर_में_राजनैतिक_गिद्ध']
